id_producto,2,5,9
0000000000124209797 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124271994 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124279942 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000124297407 - 19-Hipotecario,0.0,0.0006079027355623101,0.0
0000000000124419027 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124749729 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000124910042 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000124922007 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124972004 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124994904 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127041992 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000127047701 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000127200279 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127227944 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127424492 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127774077 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127904772 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127942421 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127994729 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000127999922 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129004027 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000129007427 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000129020227 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000129029294 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129072077 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129074941 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000129091977 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129097012 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129124049 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129741224 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000129992211 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000140000949 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000142297477 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000170041219 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000170077091 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000190292402 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200001114 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000200004029 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000200004219 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
